provincia,anio,semana_epi,casos_real,pred,horizonte
Catamarca,2020,50,0.0,,t+2
Catamarca,2020,51,0.0,,t+2
Catamarca,2020,52,0.0,,t+2
Catamarca,2020,53,0.0,,t+2
Catamarca,2021,1,0.0,,t+2
Catamarca,2021,2,0.0,,t+2
Catamarca,2021,3,0.0,,t+2
Catamarca,2021,4,0.0,,t+2
Catamarca,2021,5,0.0,,t+2
Catamarca,2021,6,0.0,,t+2
Catamarca,2021,7,0.0,,t+2
Catamarca,2021,8,0.0,,t+2
Catamarca,2021,9,0.0,,t+2
Catamarca,2021,10,0.0,,t+2
Catamarca,2021,11,0.0,,t+2
Catamarca,2021,12,0.0,,t+2
Catamarca,2021,13,0.0,,t+2
Catamarca,2021,14,0.0,,t+2
Catamarca,2021,15,0.0,,t+2
Catamarca,2021,16,0.0,,t+2
Catamarca,2021,17,1.0,,t+2
Catamarca,2021,18,1.0,,t+2
Catamarca,2021,19,1.0,,t+2
Catamarca,2021,20,0.0,,t+2
Catamarca,2021,21,0.0,,t+2
Catamarca,2021,22,0.0,,t+2
Catamarca,2021,23,0.0,,t+2
Catamarca,2021,24,0.0,,t+2
Catamarca,2021,25,0.0,,t+2
Catamarca,2021,26,0.0,,t+2
Catamarca,2021,27,0.0,,t+2
Catamarca,2021,28,0.0,,t+2
Catamarca,2021,29,0.0,,t+2
Catamarca,2021,30,0.0,,t+2
Catamarca,2021,31,0.0,,t+2
Catamarca,2021,32,0.0,,t+2
Catamarca,2021,33,0.0,,t+2
Catamarca,2021,34,0.0,,t+2
Catamarca,2021,35,0.0,,t+2
Catamarca,2021,36,0.0,,t+2
Catamarca,2021,37,0.0,,t+2
Catamarca,2021,38,0.0,,t+2
Catamarca,2021,39,0.0,,t+2
Catamarca,2021,40,0.0,,t+2
Catamarca,2021,41,0.0,,t+2
Catamarca,2021,42,0.0,,t+2
Catamarca,2021,43,0.0,,t+2
Catamarca,2021,44,0.0,,t+2
Catamarca,2021,45,0.0,,t+2
Catamarca,2021,46,0.0,,t+2
Catamarca,2021,47,0.0,,t+2
Catamarca,2021,48,0.0,,t+2
Catamarca,2021,49,0.0,,t+2
Catamarca,2021,50,0.0,,t+2
Catamarca,2021,51,0.0,,t+2
Catamarca,2021,52,0.0,,t+2
Catamarca,2022,1,0.0,,t+2
Catamarca,2022,2,0.0,,t+2
Catamarca,2022,3,0.0,,t+2
Catamarca,2022,4,1.0,,t+2
Catamarca,2022,5,0.0,,t+2
Catamarca,2022,6,0.0,,t+2
Catamarca,2022,7,0.0,,t+2
Catamarca,2022,8,0.0,,t+2
Catamarca,2022,9,0.0,,t+2
Catamarca,2022,10,0.0,,t+2
Catamarca,2022,11,0.0,,t+2
Catamarca,2022,12,1.0,,t+2
Catamarca,2022,13,0.0,,t+2
Catamarca,2022,14,0.0,,t+2
Catamarca,2022,15,0.0,,t+2
Catamarca,2022,16,0.0,,t+2
Catamarca,2022,17,0.0,,t+2
Catamarca,2022,18,0.0,,t+2
Catamarca,2022,19,0.0,,t+2
Catamarca,2022,20,0.0,,t+2
Catamarca,2022,21,0.0,,t+2
Catamarca,2022,22,0.0,,t+2
Catamarca,2022,23,0.0,,t+2
Catamarca,2022,24,0.0,,t+2
Catamarca,2022,25,0.0,,t+2
Catamarca,2022,26,0.0,,t+2
Catamarca,2022,27,0.0,,t+2
Catamarca,2022,28,0.0,,t+2
Catamarca,2022,29,0.0,,t+2
Catamarca,2022,30,0.0,,t+2
Catamarca,2022,31,0.0,,t+2
Catamarca,2022,32,0.0,,t+2
Catamarca,2022,33,0.0,,t+2
Catamarca,2022,34,0.0,,t+2
Catamarca,2022,35,0.0,,t+2
Catamarca,2022,36,0.0,,t+2
Catamarca,2022,37,0.0,,t+2
Catamarca,2022,38,0.0,,t+2
Catamarca,2022,39,0.0,,t+2
Catamarca,2022,40,0.0,,t+2
Catamarca,2022,41,0.0,,t+2
Catamarca,2022,42,0.0,,t+2
Catamarca,2022,43,0.0,,t+2
Catamarca,2022,44,0.0,,t+2
Catamarca,2022,45,0.0,,t+2
Catamarca,2022,46,0.0,,t+2
Catamarca,2022,47,0.0,,t+2
Catamarca,2022,48,0.0,,t+2
Catamarca,2022,49,0.0,,t+2
Catamarca,2022,50,0.0,,t+2
Catamarca,2022,51,0.0,,t+2
Catamarca,2022,52,0.0,,t+2
Catamarca,2023,1,0.0,,t+2
Catamarca,2023,2,0.0,,t+2
Catamarca,2023,3,0.0,,t+2
Catamarca,2023,4,0.0,,t+2
Catamarca,2023,5,0.0,,t+2
Catamarca,2023,6,0.0,,t+2
Catamarca,2023,7,0.0,,t+2
Catamarca,2023,8,0.0,,t+2
Catamarca,2023,9,5.0,,t+2
Catamarca,2023,10,28.0,,t+2
Catamarca,2023,11,34.0,,t+2
Catamarca,2023,12,57.0,,t+2
Catamarca,2023,13,157.0,,t+2
Catamarca,2023,14,157.0,,t+2
Catamarca,2023,15,145.0,,t+2
Catamarca,2023,16,133.0,,t+2
Catamarca,2023,17,111.0,,t+2
Catamarca,2023,18,100.0,,t+2
Catamarca,2023,19,39.0,,t+2
Catamarca,2023,20,35.0,,t+2
Catamarca,2023,21,35.0,,t+2
Catamarca,2023,22,18.0,,t+2
Catamarca,2023,23,11.0,,t+2
Catamarca,2023,24,4.0,,t+2
Catamarca,2023,25,0.0,,t+2
Catamarca,2023,26,0.0,,t+2
Catamarca,2023,27,0.0,,t+2
Catamarca,2023,28,1.0,,t+2
Catamarca,2023,29,0.0,,t+2
Catamarca,2023,30,0.0,,t+2
Catamarca,2023,31,0.0,,t+2
Catamarca,2023,32,0.0,,t+2
Catamarca,2023,33,0.0,,t+2
Catamarca,2023,34,0.0,,t+2
Catamarca,2023,35,0.0,,t+2
Catamarca,2023,36,0.0,,t+2
Catamarca,2023,37,1.0,,t+2
Catamarca,2023,38,0.0,,t+2
Catamarca,2023,39,0.0,,t+2
Catamarca,2023,40,0.0,,t+2
Catamarca,2023,41,0.0,,t+2
Catamarca,2023,42,0.0,,t+2
Catamarca,2023,43,0.0,,t+2
Catamarca,2023,44,1.0,,t+2
Catamarca,2023,45,0.0,,t+2
Catamarca,2023,46,0.0,,t+2
Catamarca,2023,47,0.0,,t+2
Catamarca,2023,48,0.0,,t+2
Catamarca,2023,49,0.0,,t+2
Catamarca,2023,50,0.0,,t+2
Catamarca,2023,51,0.0,,t+2
Catamarca,2023,52,1.0,,t+2
Catamarca,2024,1,2.0,1.6690250055989966,t+2
Catamarca,2024,1,2.0,1.5323925101543605,t+4
Catamarca,2024,2,6.0,4.8831215219888096,t+2
Catamarca,2024,2,6.0,2.545071152761428,t+4
Catamarca,2024,3,32.0,13.300916216408208,t+2
Catamarca,2024,3,32.0,4.384872056620439,t+4
Catamarca,2024,4,124.0,44.21905065570389,t+2
Catamarca,2024,4,124.0,12.27565137903394,t+4
Catamarca,2024,5,321.0,171.89473765050008,t+2
Catamarca,2024,5,321.0,34.5369239045745,t+4
Catamarca,2024,6,659.0,390.1686871336548,t+2
Catamarca,2024,6,659.0,87.88934000911749,t+4
Catamarca,2024,7,1001.0,606.3973966951754,t+2
Catamarca,2024,7,1001.0,232.8340417295489,t+4
Catamarca,2024,8,1026.0,794.8096121722699,t+2
Catamarca,2024,8,1026.0,463.0339792609825,t+4
Catamarca,2024,9,886.0,865.2742943309619,t+2
Catamarca,2024,9,886.0,632.1517711437502,t+4
Catamarca,2024,10,1094.0,882.9578967698625,t+2
Catamarca,2024,10,1094.0,796.1534245816804,t+4
Catamarca,2024,11,916.0,880.1938770817654,t+2
Catamarca,2024,11,916.0,837.7453160544582,t+4
Catamarca,2024,12,962.0,934.4757841355494,t+2
Catamarca,2024,12,962.0,810.0250439505654,t+4
Catamarca,2024,13,702.0,941.703979978952,t+2
Catamarca,2024,13,702.0,761.7911377942636,t+4
Catamarca,2024,14,1045.0,818.6391735133421,t+2
Catamarca,2024,14,1045.0,765.4107611966679,t+4
Catamarca,2024,15,892.0,692.1616227266575,t+2
Catamarca,2024,15,892.0,712.227122308408,t+4
Catamarca,2024,16,500.0,720.1452061919733,t+2
Catamarca,2024,16,500.0,625.0938372130922,t+4
Catamarca,2024,17,301.0,609.2867413517573,t+2
Catamarca,2024,17,301.0,515.7889620315417,t+4
Catamarca,2024,18,213.0,423.0493386691919,t+2
Catamarca,2024,18,213.0,491.2075650735512,t+4
Catamarca,2024,19,125.0,309.3750579003218,t+2
Catamarca,2024,19,125.0,419.0174533938404,t+4
Catamarca,2024,20,37.0,191.5966879892514,t+2
Catamarca,2024,20,37.0,271.63834626427644,t+4
Catamarca,2024,21,6.0,89.9144871192825,t+2
Catamarca,2024,21,6.0,162.1969759238806,t+4
Catamarca,2024,22,4.0,15.26845549372358,t+2
Catamarca,2024,22,4.0,84.55726270672498,t+4
Catamarca,2024,23,3.0,1.4869323146728404,t+2
Catamarca,2024,23,3.0,36.22973514333383,t+4
Catamarca,2024,24,1.0,0.4395321495723105,t+2
Catamarca,2024,24,1.0,7.233869074895782,t+4
Catamarca,2024,25,0.0,0.3535243734878336,t+2
Catamarca,2024,25,0.0,0.5239169466937869,t+4
Catamarca,2024,26,0.0,0.2318132737297878,t+2
Catamarca,2024,26,0.0,0.0,t+4
Catamarca,2024,27,0.0,0.0724594345893845,t+2
Catamarca,2024,27,0.0,0.0,t+4
Catamarca,2024,28,0.0,0.0,t+2
Catamarca,2024,28,0.0,0.0,t+4
Catamarca,2024,29,0.0,0.0,t+2
Catamarca,2024,29,0.0,0.0,t+4
Catamarca,2024,30,0.0,0.0,t+2
Catamarca,2024,30,0.0,0.0,t+4
Catamarca,2024,31,0.0,0.0,t+2
Catamarca,2024,31,0.0,0.0,t+4
Catamarca,2024,32,0.0,0.0,t+2
Catamarca,2024,32,0.0,0.0,t+4
Catamarca,2024,33,0.0,0.0,t+2
Catamarca,2024,33,0.0,0.0,t+4
Catamarca,2024,34,0.0,0.0,t+2
Catamarca,2024,34,0.0,0.0,t+4
Catamarca,2024,35,0.0,0.0,t+2
Catamarca,2024,35,0.0,0.0,t+4
Catamarca,2024,36,0.0,0.0,t+2
Catamarca,2024,36,0.0,0.0,t+4
Catamarca,2024,37,0.0,0.0,t+2
Catamarca,2024,37,0.0,0.0,t+4
Catamarca,2024,38,0.0,0.0,t+2
Catamarca,2024,38,0.0,0.0,t+4
Catamarca,2024,39,0.0,0.0,t+2
Catamarca,2024,39,0.0,0.0,t+4
Catamarca,2024,40,0.0,0.0,t+2
Catamarca,2024,40,0.0,0.0,t+4
Catamarca,2024,41,0.0,0.0033096075057846,t+2
Catamarca,2024,41,0.0,0.0,t+4
Catamarca,2024,42,0.0,0.0086021153116285,t+2
Catamarca,2024,42,0.0,0.0,t+4
Catamarca,2024,43,0.0,0.0036149363147485,t+2
Catamarca,2024,43,0.0,0.0,t+4
Catamarca,2024,44,0.0,0.0231759124799103,t+2
Catamarca,2024,44,0.0,0.0,t+4
Catamarca,2024,45,0.0,0.0332551930971468,t+2
Catamarca,2024,45,0.0,0.0,t+4
Catamarca,2024,46,0.0,0.0487136826344337,t+2
Catamarca,2024,46,0.0,0.0,t+4
Catamarca,2024,47,0.0,0.0292986722273002,t+2
Catamarca,2024,47,0.0,0.0,t+4
Catamarca,2024,48,0.0,0.026329490148673,t+2
Catamarca,2024,48,0.0,0.0,t+4
Catamarca,2024,49,0.0,0.0197696455008445,t+2
Catamarca,2024,49,0.0,0.0,t+4
Catamarca,2024,50,0.0,0.0751179197634818,t+2
Catamarca,2024,50,0.0,0.0,t+4
Catamarca,2024,51,0.0,0.0641162266694763,t+2
Catamarca,2024,51,0.0,0.0362981062505264,t+4
Catamarca,2024,52,0.0,0.0492658044038901,t+2
Catamarca,2024,52,0.0,0.1320824714753503,t+4
Catamarca,2025,1,0.0,0.053730574497304,t+2
Catamarca,2025,1,0.0,0.1853253961926307,t+4
Catamarca,2025,2,0.0,0.0372527955312397,t+2
Catamarca,2025,2,0.0,0.2321740501960191,t+4
Catamarca,2025,3,2.0,0.0840330572888075,t+2
Catamarca,2025,3,2.0,0.2815128587720507,t+4
Catamarca,2025,4,0.0,0.1215337065118823,t+2
Catamarca,2025,4,0.0,0.3800562535029412,t+4
Catamarca,2025,5,1.0,0.8009188284199555,t+2
Catamarca,2025,5,1.0,0.4565745495611117,t+4
Catamarca,2025,6,0.0,0.6125835295435141,t+2
Catamarca,2025,6,0.0,0.5664990889759555,t+4
Catamarca,2025,7,0.0,1.1570460345591342,t+2
Catamarca,2025,7,0.0,1.5921351962877548,t+4
Catamarca,2025,8,0.0,1.1933255134208824,t+2
Catamarca,2025,8,0.0,2.176369830921916,t+4
Catamarca,2025,9,1.0,1.150673838031393,t+2
Catamarca,2025,9,1.0,3.72910989044806,t+4
Catamarca,2025,10,2.0,1.1864256938840618,t+2
Catamarca,2025,10,2.0,3.426522137709972,t+4
Catamarca,2025,11,3.0,2.1935979322114614,t+2
Catamarca,2025,11,3.0,2.666025928570749,t+4
Catamarca,2025,12,1.0,3.744030170845812,t+2
Catamarca,2025,12,1.0,2.102794747417737,t+4
Catamarca,2025,13,0.0,4.442619636427945,t+2
Catamarca,2025,13,0.0,2.875933490247479,t+4
Catamarca,2025,14,3.0,3.0024178280529523,t+2
Catamarca,2025,14,3.0,4.335163619184169,t+4
Catamarca,2025,15,1.0,0.929847196188626,t+2
Catamarca,2025,15,1.0,5.47166330464044,t+4
Catamarca,2025,16,0.0,1.1668889121086237,t+2
Catamarca,2025,16,0.0,3.507967390648726,t+4
Catamarca,2025,17,0.0,0.8110209953657218,t+2
Catamarca,2025,17,0.0,1.0218894039227204,t+4
Catamarca,2025,18,0.0,0.2953968009295248,t+2
Catamarca,2025,18,0.0,0.8733013028765239,t+4
Catamarca,2025,19,0.0,0.0907146657949354,t+2
Catamarca,2025,19,0.0,0.5267109769464303,t+4
Catamarca,2025,20,1.0,0.0282777925581413,t+2
Catamarca,2025,20,1.0,0.0836539679510581,t+4
Catamarca,2025,21,1.0,0.0316337754700206,t+2
Catamarca,2025,21,1.0,0.0,t+4
Catamarca,2025,22,0.0,0.1387372649698254,t+2
Catamarca,2025,22,0.0,0.0,t+4
Catamarca,2025,23,0.0,0.1844931154983484,t+2
Catamarca,2025,23,0.0,0.0,t+4
Catamarca,2025,24,0.0,0.0799620874786098,t+2
Catamarca,2025,24,0.0,0.0,t+4
Catamarca,2025,25,1.0,0.0161709938074277,t+2
Catamarca,2025,25,1.0,0.134926513815099,t+4
Catamarca,2025,26,0.0,0.0,t+2
Catamarca,2025,26,0.0,0.0659495767905864,t+4
Catamarca,2025,27,0.0,0.0263048971160412,t+2
Catamarca,2025,27,0.0,0.0,t+4
Catamarca,2025,28,0.0,0.0050737536881535,t+2
Catamarca,2025,28,0.0,0.0,t+4
Catamarca,2025,29,0.0,0.0,t+2
Catamarca,2025,29,0.0,0.0343022632597831,t+4
Catamarca,2025,30,0.0,0.0,t+2
Catamarca,2025,30,0.0,0.0,t+4
Catamarca,2025,31,0.0,0.0,t+2
Catamarca,2025,31,0.0,0.0,t+4
Catamarca,2025,32,0.0,0.0,t+2
Catamarca,2025,32,0.0,0.0,t+4
Catamarca,2025,33,0.0,0.0,t+2
Catamarca,2025,33,0.0,0.0,t+4
Catamarca,2025,34,0.0,0.0,t+2
Catamarca,2025,34,0.0,0.0,t+4
Catamarca,2025,35,0.0,0.0,t+2
Catamarca,2025,35,0.0,0.0,t+4
Catamarca,2025,36,0.0,0.0,t+2
Catamarca,2025,36,0.0,0.0,t+4
Catamarca,2025,37,0.0,0.0,t+2
Catamarca,2025,37,0.0,0.0,t+4
Catamarca,2025,38,0.0,0.0,t+2
Catamarca,2025,38,0.0,0.0,t+4
Catamarca,2025,39,0.0,0.0,t+2
Catamarca,2025,39,0.0,0.0,t+4
Catamarca,2025,40,0.0,0.0,t+2
Catamarca,2025,40,0.0,0.0,t+4
Catamarca,2025,41,0.0,0.0,t+2
Catamarca,2025,41,0.0,0.0,t+4
Catamarca,2025,42,0.0,0.0,t+2
Catamarca,2025,42,0.0,0.0,t+4
Catamarca,2025,43,0.0,0.0,t+2
Catamarca,2025,43,0.0,0.0,t+4
Catamarca,2025,44,0.0,0.0,t+2
Catamarca,2025,44,0.0,0.0,t+4
Catamarca,2025,45,0.0,0.0,t+2
Catamarca,2025,45,0.0,0.0,t+4
Catamarca,2025,46,0.0,0.0,t+2
Catamarca,2025,46,0.0,0.0,t+4
Catamarca,2025,47,0.0,0.0,t+2
Catamarca,2025,47,0.0,0.0,t+4
Catamarca,2025,48,0.0,0.0,t+2
Catamarca,2025,48,0.0,0.0,t+4
Catamarca,2025,49,0.0,0.0,t+2
Catamarca,2025,49,0.0,0.0,t+4
Catamarca,2025,50,0.0,0.0123054735110556,t+2
Catamarca,2025,50,0.0,0.0,t+4
Catamarca,2025,51,0.0,0.0260495972919487,t+2
Catamarca,2025,51,0.0,0.0,t+4
Catamarca,2025,52,0.0,0.0078284322369924,t+2
Catamarca,2025,52,0.0,0.0,t+4
Catamarca,2025,53,0.0,0.0,t+2
Catamarca,2025,53,0.0,0.0284501375326345,t+4
Catamarca,2026,2,,0.12,t+2
Catamarca,2026,4,,0.09,t+4
Chaco,2019,1,0.0,,t+2
Chaco,2019,2,1.0,,t+2
Chaco,2019,3,0.0,,t+2
Chaco,2019,4,0.0,,t+2
Chaco,2019,5,0.0,,t+2
Chaco,2019,6,0.0,,t+2
Chaco,2019,7,0.0,,t+2
Chaco,2019,8,1.0,,t+2
Chaco,2019,9,0.0,,t+2
Chaco,2019,10,1.0,,t+2
Chaco,2019,11,2.0,,t+2
Chaco,2019,12,3.0,,t+2
Chaco,2019,13,2.0,,t+2
Chaco,2019,14,4.0,,t+2
Chaco,2019,15,7.0,,t+2
Chaco,2019,16,2.0,,t+2
Chaco,2019,17,3.0,,t+2
Chaco,2019,18,8.0,,t+2
Chaco,2019,19,23.0,,t+2
Chaco,2019,20,33.0,,t+2
Chaco,2019,21,16.0,,t+2
Chaco,2019,22,6.0,,t+2
Chaco,2019,23,0.0,,t+2
Chaco,2019,24,2.0,,t+2
Chaco,2019,25,1.0,,t+2
Chaco,2019,26,2.0,,t+2
Chaco,2019,27,1.0,,t+2
Chaco,2019,28,0.0,,t+2
Chaco,2019,29,0.0,,t+2
Chaco,2019,30,0.0,,t+2
Chaco,2019,31,0.0,,t+2
Chaco,2019,32,0.0,,t+2
Chaco,2019,33,0.0,,t+2
Chaco,2019,34,0.0,,t+2
Chaco,2019,35,0.0,,t+2
Chaco,2019,36,1.0,,t+2
Chaco,2019,37,0.0,,t+2
Chaco,2019,38,0.0,,t+2
Chaco,2019,39,0.0,,t+2
Chaco,2019,40,0.0,,t+2
Chaco,2019,41,0.0,,t+2
Chaco,2019,42,0.0,,t+2
Chaco,2019,43,0.0,,t+2
Chaco,2019,44,0.0,,t+2
Chaco,2019,45,0.0,,t+2
Chaco,2019,46,0.0,,t+2
Chaco,2019,47,0.0,,t+2
Chaco,2019,48,1.0,,t+2
Chaco,2019,49,0.0,,t+2
Chaco,2019,50,0.0,,t+2
Chaco,2019,51,0.0,,t+2
Chaco,2019,52,0.0,,t+2
Chaco,2020,1,0.0,,t+2
Chaco,2020,2,0.0,,t+2
Chaco,2020,3,2.0,,t+2
Chaco,2020,4,4.0,,t+2
Chaco,2020,5,7.0,,t+2
Chaco,2020,6,10.0,,t+2
Chaco,2020,7,22.0,,t+2
Chaco,2020,8,55.0,,t+2
Chaco,2020,9,94.0,,t+2
Chaco,2020,10,148.0,,t+2
Chaco,2020,11,214.0,,t+2
Chaco,2020,12,187.0,,t+2
Chaco,2020,13,209.0,,t+2
Chaco,2020,14,210.0,,t+2
Chaco,2020,15,185.0,,t+2
Chaco,2020,16,321.0,,t+2
Chaco,2020,17,239.0,,t+2
Chaco,2020,18,214.0,,t+2
Chaco,2020,19,388.0,,t+2
Chaco,2020,20,257.0,,t+2
Chaco,2020,21,123.0,,t+2
Chaco,2020,22,58.0,,t+2
Chaco,2020,23,30.0,,t+2
Chaco,2020,24,21.0,,t+2
Chaco,2020,25,13.0,,t+2
Chaco,2020,26,13.0,,t+2
Chaco,2020,27,10.0,,t+2
Chaco,2020,28,0.0,,t+2
Chaco,2020,29,0.0,,t+2
Chaco,2020,30,0.0,,t+2
Chaco,2020,31,1.0,,t+2
Chaco,2020,32,0.0,,t+2
Chaco,2020,33,0.0,,t+2
Chaco,2020,34,0.0,,t+2
Chaco,2020,35,0.0,,t+2
Chaco,2020,36,1.0,,t+2
Chaco,2020,37,0.0,,t+2
Chaco,2020,38,0.0,,t+2
Chaco,2020,39,0.0,,t+2
Chaco,2020,40,1.0,,t+2
Chaco,2020,41,0.0,,t+2
Chaco,2020,42,0.0,,t+2
Chaco,2020,43,1.0,,t+2
Chaco,2020,44,0.0,,t+2
Chaco,2020,45,0.0,,t+2
Chaco,2020,46,0.0,,t+2
Chaco,2020,47,0.0,,t+2
Chaco,2020,48,0.0,,t+2
Chaco,2020,49,1.0,,t+2
Chaco,2020,50,0.0,,t+2
Chaco,2020,51,0.0,,t+2
Chaco,2020,52,0.0,,t+2
Chaco,2020,53,0.0,,t+2
Chaco,2021,1,0.0,,t+2
Chaco,2021,2,0.0,,t+2
Chaco,2021,3,0.0,,t+2
Chaco,2021,4,0.0,,t+2
Chaco,2021,5,0.0,,t+2
Chaco,2021,6,0.0,,t+2
Chaco,2021,7,0.0,,t+2
Chaco,2021,8,0.0,,t+2
Chaco,2021,9,0.0,,t+2
Chaco,2021,10,0.0,,t+2
Chaco,2021,11,0.0,,t+2
Chaco,2021,12,0.0,,t+2
Chaco,2021,13,0.0,,t+2
Chaco,2021,14,10.0,,t+2
Chaco,2021,15,18.0,,t+2
Chaco,2021,16,1.0,,t+2
Chaco,2021,17,9.0,,t+2
Chaco,2021,18,1.0,,t+2
Chaco,2021,19,0.0,,t+2
Chaco,2021,20,0.0,,t+2
Chaco,2021,21,4.0,,t+2
Chaco,2021,22,0.0,,t+2
Chaco,2021,23,0.0,,t+2
Chaco,2021,24,0.0,,t+2
Chaco,2021,25,0.0,,t+2
Chaco,2021,26,0.0,,t+2
Chaco,2021,27,0.0,,t+2
Chaco,2021,28,0.0,,t+2
Chaco,2021,29,0.0,,t+2
Chaco,2021,30,0.0,,t+2
Chaco,2021,31,0.0,,t+2
Chaco,2021,32,0.0,,t+2
Chaco,2021,33,0.0,,t+2
Chaco,2021,34,0.0,,t+2
Chaco,2021,35,0.0,,t+2
Chaco,2021,36,0.0,,t+2
Chaco,2021,37,0.0,,t+2
Chaco,2021,38,0.0,,t+2
Chaco,2021,39,0.0,,t+2
Chaco,2021,40,0.0,,t+2
Chaco,2021,41,0.0,,t+2
Chaco,2021,42,0.0,,t+2
Chaco,2021,43,0.0,,t+2
Chaco,2021,44,0.0,,t+2
Chaco,2021,45,0.0,,t+2
Chaco,2021,46,0.0,,t+2
Chaco,2021,47,0.0,,t+2
Chaco,2021,48,0.0,,t+2
Chaco,2021,49,0.0,,t+2
Chaco,2021,50,0.0,,t+2
Chaco,2021,51,0.0,,t+2
Chaco,2021,52,0.0,,t+2
Chaco,2022,1,0.0,,t+2
Chaco,2022,2,0.0,,t+2
Chaco,2022,3,0.0,,t+2
Chaco,2022,4,0.0,,t+2
Chaco,2022,5,0.0,,t+2
Chaco,2022,6,0.0,,t+2
Chaco,2022,7,0.0,,t+2
Chaco,2022,8,0.0,,t+2
Chaco,2022,9,0.0,,t+2
Chaco,2022,10,0.0,,t+2
Chaco,2022,11,0.0,,t+2
Chaco,2022,12,0.0,,t+2
Chaco,2022,13,0.0,,t+2
Chaco,2022,14,0.0,,t+2
Chaco,2022,15,0.0,,t+2
Chaco,2022,16,0.0,,t+2
Chaco,2022,17,0.0,,t+2
Chaco,2022,18,0.0,,t+2
Chaco,2022,19,0.0,,t+2
Chaco,2022,20,0.0,,t+2
Chaco,2022,21,0.0,,t+2
Chaco,2022,22,0.0,,t+2
Chaco,2022,23,0.0,,t+2
Chaco,2022,24,0.0,,t+2
Chaco,2022,25,0.0,,t+2
Chaco,2022,26,0.0,,t+2
Chaco,2022,27,0.0,,t+2
Chaco,2022,28,0.0,,t+2
Chaco,2022,29,0.0,,t+2
Chaco,2022,30,0.0,,t+2
Chaco,2022,31,0.0,,t+2
Chaco,2022,32,0.0,,t+2
Chaco,2022,33,0.0,,t+2
Chaco,2022,34,0.0,,t+2
Chaco,2022,35,0.0,,t+2
Chaco,2022,36,0.0,,t+2
Chaco,2022,37,0.0,,t+2
Chaco,2022,38,0.0,,t+2
Chaco,2022,39,0.0,,t+2
Chaco,2022,40,0.0,,t+2
Chaco,2022,41,0.0,,t+2
Chaco,2022,42,0.0,,t+2
Chaco,2022,43,0.0,,t+2
Chaco,2022,44,0.0,,t+2
Chaco,2022,45,0.0,,t+2
Chaco,2022,46,0.0,,t+2
Chaco,2022,47,0.0,,t+2
Chaco,2022,48,0.0,,t+2
Chaco,2022,49,0.0,,t+2
Chaco,2022,50,0.0,,t+2
Chaco,2022,51,0.0,,t+2
Chaco,2022,52,0.0,,t+2
Chaco,2023,1,17.0,,t+2
Chaco,2023,2,7.0,,t+2
Chaco,2023,3,2.0,,t+2
Chaco,2023,4,2.0,,t+2
Chaco,2023,5,6.0,,t+2
Chaco,2023,6,5.0,,t+2
Chaco,2023,7,2.0,,t+2
Chaco,2023,8,5.0,,t+2
Chaco,2023,9,5.0,,t+2
Chaco,2023,10,7.0,,t+2
Chaco,2023,11,17.0,,t+2
Chaco,2023,12,62.0,,t+2
Chaco,2023,13,227.0,,t+2
Chaco,2023,14,314.0,,t+2
Chaco,2023,15,791.0,,t+2
Chaco,2023,16,821.0,,t+2
Chaco,2023,17,844.0,,t+2
Chaco,2023,18,774.0,,t+2
Chaco,2023,19,764.0,,t+2
Chaco,2023,20,945.0,,t+2
Chaco,2023,21,806.0,,t+2
Chaco,2023,22,1307.0,,t+2
Chaco,2023,23,1045.0,,t+2
Chaco,2023,24,719.0,,t+2
Chaco,2023,25,296.0,,t+2
Chaco,2023,26,356.0,,t+2
Chaco,2023,27,504.0,,t+2
Chaco,2023,28,515.0,,t+2
Chaco,2023,29,208.0,,t+2
Chaco,2023,30,130.0,,t+2
Chaco,2023,31,144.0,,t+2
Chaco,2023,32,215.0,,t+2
Chaco,2023,33,182.0,,t+2
Chaco,2023,34,117.0,,t+2
Chaco,2023,35,103.0,,t+2
Chaco,2023,36,91.0,,t+2
Chaco,2023,37,91.0,,t+2
Chaco,2023,38,102.0,,t+2
Chaco,2023,39,108.0,,t+2
Chaco,2023,40,88.0,,t+2
Chaco,2023,41,102.0,,t+2
Chaco,2023,42,143.0,,t+2
Chaco,2023,43,116.0,,t+2
Chaco,2023,44,142.0,,t+2
Chaco,2023,45,200.0,,t+2
Chaco,2023,46,215.0,,t+2
Chaco,2023,47,377.0,,t+2
Chaco,2023,48,528.0,,t+2
Chaco,2023,49,561.0,,t+2
Chaco,2023,50,882.0,,t+2
Chaco,2023,51,1060.0,,t+2
Chaco,2023,52,1286.0,,t+2
Chaco,2024,1,1844.0,930.209378676912,t+2
Chaco,2024,1,1844.0,701.5188633655707,t+4
Chaco,2024,2,2247.0,1011.1143399547047,t+2
Chaco,2024,2,2247.0,842.7875018339603,t+4
Chaco,2024,3,2266.0,1136.2152260250368,t+2
Chaco,2024,3,2266.0,898.6069238021545,t+4
Chaco,2024,4,2612.0,1213.898178528016,t+2
Chaco,2024,4,2612.0,972.58727306494,t+4
Chaco,2024,5,1972.0,1232.6518542979009,t+2
Chaco,2024,5,1972.0,1028.9494722858174,t+4
Chaco,2024,6,1813.0,1180.0617966325997,t+2
Chaco,2024,6,1813.0,1094.88039998584,t+4
Chaco,2024,7,990.0,1080.531013656648,t+2
Chaco,2024,7,990.0,1121.1365687770574,t+4
